fuel,source_line,parameter,raw_value,code_effect_if_exact_fuel_lookup,admission,scope,reason,source,implementation
CHP,26,p_min_pu,40,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,start_up_cost,30,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,committable,FALSE,FALSE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,min_up_time,60,60,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,min_down_time,30,30,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,ramp_limit_up,20,0.2,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,ramp_limit_down,20,0.2,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,p_min_pu,20,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,start_up_cost,5,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Micro CHP,27,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L27,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,committable,TRUE,TRUE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,min_up_time,60,60,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,min_down_time,30,30,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,ramp_limit_up,20,0.2,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,ramp_limit_down,20,0.2,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,p_min_pu,20,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,start_up_cost,10,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Gas Engine,28,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L28,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,committable,FALSE,FALSE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,min_up_time,0,0,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,min_down_time,0,0,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,ramp_limit_up,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,ramp_limit_down,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,p_min_pu,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,start_up_cost,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Geothermal,29,p_max_pu,90,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L29,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,committable,FALSE,FALSE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,min_up_time,0,0,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,min_down_time,0,0,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,ramp_limit_up,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,ramp_limit_down,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,p_min_pu,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,start_up_cost,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Marine,30,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L30,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
